job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
9299,Associate - Decision Science,Axtria,Noida,forecasting analytics python r project management data analytics leadership business analyst,2-4 Yrs,On-site,2.7,https://www.naukri.com/job-listings-associate-decision-science-axtria-india-private-limited-noida-2-to-4-years-250526934571
9300,Bank Reconciliation| Infoedge| Naukri.com| Noida|,Info Edge,Noida,vendor reconciliation bank reconciliation vendor payments excel party reconciliation creditors reconciliation advanced excel accounts reconciliation,2-7 Yrs,On-site,3.8,https://www.naukri.com/job-listings-bank-reconciliation-infoedge-naukri-com-noida-info-edge-noida-2-to-7-years-250526032155
9301,Index manager,S&P Global Market Intelligence,Noida,cfa product management pr financial certification ai programming research sql,3-8 Yrs,On-site,4.0,https://www.naukri.com/job-listings-index-manager-s-p-capital-iq-india-pvt-ltd-noida-3-to-8-years-200526937645
9302,Ppc Manager,Addverb Technologies,Greater Noida,production planning control machining operations line handling production planning scheduling mis reporting handling operations,9-13 Yrs,On-site,3.5,https://www.naukri.com/job-listings-ppc-manager-addverb-technologies-greater-noida-9-to-13-years-180526009771
9303,Deputy Manager - Contact Centre,Niva Bupa Health Insurance,Noida,vendor management operations management project management data analysis mis reporting customer service power bi process improvement,2-6 Yrs,On-site,4.0,https://www.naukri.com/job-listings-deputy-manager-contact-centre-niva-bupa-health-insurance-noida-2-to-6-years-170326503368
9304,Manager,Jubilant FoodWorks (JFL),Noida,balance sheet data analysis report generation customer complaints training problem solving accounting staffing,2-6 Yrs,On-site,3.7,https://www.naukri.com/job-listings-manager-jubilant-foodworks-limited-noida-2-to-6-years-300525503052
9305,Lead Consultant - Enterprise Apps,Birlasoft,Noida,cloud computing data analysis enterprise applications agile project management project management customer service continuous improvement information technology,7-10 Yrs,On-site,3.4,https://www.naukri.com/job-listings-lead-consultant-enterprise-apps-birlasoft-india-limited-noida-7-to-10-years-230426504116
9306,Principal Software Engineer,Cadence,Noida,unix c++ data analysis linux debugging physical verification system design troubleshooting,7-11 Yrs,On-site,3.9,https://www.naukri.com/job-listings-principal-software-engineer-cadence-noida-7-to-11-years-170426501374
9307,Head- Technical,India Glycols Limited,Noida,plant operations data analysis process engineering simulation chemical engineering head engineering analytical gaap,5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-head-technical-india-glycols-limited-noida-5-to-10-years-090125505579
9308,Lead Generation Executive,www.kaushalhr.com,"Greater Noida(Pari Chowk), India",linkedin marketing lead qualification linkedin lead generation mass mailing email marketing online lead generation prospecting,2-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-lead-generation-executive-kaushal-hr-solutions-noida-greater-noida-india-2-to-5-years-130126018585
9309,Mis Executive,PR Management Consultant Faridabad,Greater Noida(Kasna),excel mis advanced excel mis reporting reporting,1-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-mis-executive-pr-management-consultant-faridabad-greater-noida-1-to-3-years-300526007511
9310,Mis Executive And Sales Coordinator,Kwality Polythreads,Greater Noida,google sheets excel call center operations advanced excel customer service operations sheet customer service google apps script,3-6 Yrs,On-site,2.7,https://www.naukri.com/job-listings-mis-executive-and-sales-coordinator-kwality-polythreads-pvt-ltd-greater-noida-3-to-6-years-280226016973
9311,MIS EXECUTIVE,Mitzvah,Noida,executive sales coordinator sheet metal sales coordinator inside sales executive mis executive metal mis sales executive activities,5-10 Yrs,On-site,3.9,https://www.naukri.com/job-listings-mis-executive-mitzvah-engineering-noida-5-to-10-years-221024503545
9312,MIS Executive / Customer Service Executive,Atlantic Publishers & Distributors,Noida,communication skills written communication typing coordination typing speed ms email writing operating systems,2-6 Yrs,On-site,3.2,https://www.naukri.com/job-listings-mis-executive-customer-service-executive-atlantic-publishers-distributors-noida-2-to-6-years-200526033291
9313,Mis Executive,Sonalika Tractors,Noida,excel vlookup analysis mis,2-7 Yrs,On-site,3.8,https://www.naukri.com/job-listings-mis-executive-sonalika-tractors-noida-2-to-7-years-150526926982
9314,Mis Executive (Third Party Payroll),Tractors and Farm Equipment (TAFE),Noida(Sector 135),advanced excel pivot table vlookup conditional formatting hlookup mis reporting reporting third party,2-7 Yrs,On-site,3.9,https://www.naukri.com/job-listings-mis-executive-third-party-payroll-tractors-and-farm-equipment-tafe-noida-2-to-7-years-110526011665
9315,"MIS Executive, Collections Executive, Imports Executive",Infiniti Power,"Noida, Gurugram",collection executive mis executive import collections mis,1-3 Yrs,On-site,4.7,https://www.naukri.com/job-listings-mis-executive-collections-executive-imports-executive-infiniti-power-pvt-ltd-noida-gurugram-1-to-3-years-020724502343
9316,MIS Executive,Axtrum Technologies (formerly BlueThread Solutions),Noida,mis reporting interpersonal skills excel data management data manipulation vlookup conditional formatting advanced excel,1-6 Yrs,On-site,3.9,https://www.naukri.com/job-listings-mis-executive-axtrum-technologies-formerly-bluethread-solutions-noida-1-to-6-years-231222501802
9317,MIS Executive (Power BI),Spar Krognos Marketing,Noida,excel power bi data visualization dashboards reporting bi data mis,1-3 Yrs,On-site,4.8,https://www.naukri.com/job-listings-mis-executive-power-bi-sapere-krognos-marketing-pvt-ltd-noida-1-to-3-years-180326502504
9318,Executive MIS,Tata AIA Life Insurance,Noida,relationship management mining team management senior mis executive mis analytical relationship building business strategy,1-3 Yrs,On-site,3.9,https://www.naukri.com/job-listings-executive-mis-tata-aia-life-insurance-company-ltd-noida-1-to-3-years-170226502848
9319,MIS Executive,RIGHT STEP CONSULTING PRIVATE LIMITED,Noida,excel business analyst senior analyst tools php labour http business intelligence,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-mis-executive-right-step-consulting-private-limited-noida-2-to-7-years-141117501102
9320,MIS EXECUTIVE/ BACK-OFFICE EXECUTIVE,GharSeNaukri,Noida,mis reporting back office executive analytical skills excel quantitative research ms office qualitative presentation skills,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-mis-executive-back-office-executive-gharsenaukri-noida-2-to-7-years-140318500381
9321,MIS Executive Jobs In Noida - MIS Cordinator,RIGHT STEP CONSULTING PRIVATE LIMITED,"Noida, Delhi",bpo post production visual effects policies business analyst mysql ites kpo,3-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-mis-executive-jobs-in-noida-mis-cordinator-right-step-consulting-private-limited-noida-delhi-3-to-5-years-110417501317
9322,MIS Executive,RIGHT STEP CONSULTING PRIVATE LIMITED,"Noida, Delhi",bpo ms access customer service operations back office power point presentation advanced excel ites kpo,2-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-mis-executive-right-step-consulting-private-limited-noida-delhi-2-to-4-years-110417501303
9323,Hiring | Performance Marketing Consultant (Contractual),Ncr Eduservices,Hybrid - Greater Noida(Greater Noida West),performance marketing ctr cpm cac digital campaigns marketing campaigns mql campaigns,10-20 Yrs,Hybrid,3.9,https://www.naukri.com/job-listings-hiring-performance-marketing-consultant-contractual-ncr-eduservices-greater-noida-10-to-20-years-220526032550
9324,Fusion Consultant,Ltimindtree,"Hybrid - Noida(Noida Greater Noida Expressway), Pune, Bengaluru",oracle supply chain management oracle inventory oracle procurement cloud fusion scm cloud supply procurement fusion,10-20 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-fusion-consultant-ltimindtree-noida-pune-bengaluru-10-to-20-years-110526009241
9325,Product Manager,Magicbricks,Noida,product strategy project management data analysis customer engagement market research sales research product management,5-10 Yrs,On-site,3.9,https://www.naukri.com/job-listings-product-manager-magicbricks-noida-5-to-10-years-090626503077
9326,Project Associate,PW,Noida,web services multitasking jsp jdbc jee hibernate apache tomcat coordination,2-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-project-associate-pw-noida-2-to-6-years-090626500076
9327,Accountant (Mandatory Passed JLPT N2),Reputed CA Firm,Noida,financial statements accounting financial reporting financial operations accounts payable jlpt operations payables,2-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-accountant-mandatory-passed-jlpt-n2-pankaj-gupta-noida-2-to-5-years-090626012581
9328,Principal - FullStack,Algoworks,Noida,performance tuning jquery production support debugging javascript stored procedures information technology principal,8-13 Yrs,On-site,3.1,https://www.naukri.com/job-listings-principal-fullstack-algoworks-technologies-pvt-ltd-noida-8-to-13-years-080626502315
9329,Ocr Developer,QX Global Group,"Noida, Pune, Ahmedabad",ocr transformer based model natural language processing bert statistical data analysis computer vision fine tuning development,3-5 Yrs,On-site,3.0,https://www.naukri.com/job-listings-ocr-developer-qx-global-group-noida-pune-ahmedabad-3-to-5-years-080626036148
9330,Team Member Internal Audit,Bajaj Energy,Noida,internal audit compliance risk process audit statutory auditing team process,6-11 Yrs,On-site,4.3,https://www.naukri.com/job-listings-team-member-internal-audit-bajaj-energy-noida-6-to-11-years-080626011631
9331,Warehouse Management Consultant (Tecsys Elite),Net2Source,"Noida, Hyderabad",warehouse sql tecsys elite tech scm supply chain management consulting technical analysis,8-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-warehouse-management-consultant-tecsys-elite-net2source-llp-noida-hyderabad-8-to-12-years-080626003661
9332,Associate Engineer,Indus Valley Partners,Noida,ms sql rdbms mysql ssrs debugging mvc stored procedures ssis,4-8 Yrs,On-site,2.8,https://www.naukri.com/job-listings-associate-engineer-indus-valley-partners-noida-4-to-8-years-020626501502
9333,Ai Ml Engineer,Tenarai Technologies,"Hybrid - Noida, Pune, Bengaluru",generative ai artificial intelligence machine learning ml intelligence machine,3-8 Yrs,Hybrid,3.5,https://www.naukri.com/job-listings-ai-ml-engineer-tenarai-technologies-private-limited-noida-pune-bengaluru-3-to-8-years-220426019678
9335,Mis Executive_Noida,Aforeserve,"Noida, Ghaziabad, Greater Noida",mis mis preparation mis operations vlookup advanced excel mis reporting operations excel,1-6 Yrs,On-site,3.4,https://www.naukri.com/job-listings-mis-executive-noida-aforeserve-noida-ghaziabad-greater-noida-1-to-6-years-300526011928
9336,Mis Manager,Fincart Finvest,Noida(Sector 9),mis mis operations vba vlookup advanced excel pivot mis reporting macros,6-10 Yrs,On-site,2.3,https://www.naukri.com/job-listings-mis-manager-fincart-finvest-noida-6-to-10-years-290526024446
9337,Executive Assistant To Managing Director,Group 108,Noida(Noida Greater Noida Expressway +1),ea fixing appointments communication skills travel arrangements calendaring ticket booking travel management travel booking,5-7 Yrs,On-site,4.4,https://www.naukri.com/job-listings-executive-assistant-to-managing-director-group-108-noida-5-to-7-years-280526011654
9338,Executive - Customer Success,Cloudkeeper,Noida,ticketing pdf excel senior executive vlookup billing trend analysis data integrity,1-3 Yrs,On-site,3.5,https://www.naukri.com/job-listings-executive-customer-success-cloudkeeper-noida-1-to-3-years-270526502590
9339,Executive - Biotechnology,ti Steps,Noida,production operations lead operations business operations operations management operations planning management production operation biotechnology,5-7 Yrs,On-site,3.9,https://www.naukri.com/job-listings-executive-biotechnology-ti-steps-noida-5-to-7-years-270526015530
9340,Account Executive,Moris Media,Noida,relationship management data analysis customer satisfaction contract management time management relationship building account management accounts executive,1-5 Yrs,On-site,4.4,https://www.naukri.com/job-listings-account-executive-moris-media-noida-1-to-5-years-260526500830
9341,Technical Customer Success Manager,Alyssum Global Services,Hybrid - Noida,technical customer success project management data analysis bi tools account manager business analysis technical account manager account management,4-6 Yrs,Hybrid,4.1,https://www.naukri.com/job-listings-technical-customer-success-manager-alyssum-global-services-noida-4-to-6-years-220526919137
9342,Associate Peer Review Performance Manager,Wiley,Noida,relationship management change management metadata performance management workflow research editor continuous improvement,3-7 Yrs,On-site,3.8,https://www.naukri.com/job-listings-associate-peer-review-performance-manager-wiley-noida-3-to-7-years-200426502896
9343,Life Insurance Underwriting Actuary,FCS Software Solutions,Remote,actuarial modeling underwriting principles r excel sas mg-alfa mortality risk assessment sql,6-11 Yrs,Remote,3.7,https://www.naukri.com/job-listings-life-insurance-underwriting-actuary-fcs-software-solutions-noida-6-to-11-years-140526013463
9344,Team Lead-Editorial Office Coordination,Thieme Medical and Scientific Publishers Private L,Noida,automation publishing staff development analytical workflow life sciences continuous improvement stakeholder management,2-3 Yrs,On-site,4.1,https://www.naukri.com/job-listings-team-lead-editorial-office-coordination-thieme-medical-and-scientific-publishers-private-l-noida-2-to-3-years-040626503364
9345,Cost Accountant,Sunstar Precision Forge,Greater Noida,mis preparation advance excel cost accounting cost control standard costing cost analysis cost management inventory valuation,5-8 Yrs,On-site,3.3,https://www.naukri.com/job-listings-cost-accountant-sunstar-precision-forge-greater-noida-5-to-8-years-040626023864
9346,OTC Apprentice,Transaction Network Services,Noida,o2c data analysis trend analysis billing manager technology data analytics statistics otc,1-2 Yrs,On-site,3.0,https://www.naukri.com/job-listings-otc-apprentice-transaction-network-services-inc-noida-1-to-2-years-030626503970
9347,Product Manager,Sindhuja Micro Credit,Noida,product development market analysis marketing product management development management analysis,5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-product-manager-sindhuja-micro-credit-noida-5-to-10-years-030626020339
9348,Crm Specialist,Fincart Finvest,Noida,data analysis workflow automation lead management campaign execution crm funnel management automation campaigns,2-3 Yrs,On-site,2.3,https://www.naukri.com/job-listings-crm-specialist-fincart-finvest-noida-2-to-3-years-230426034046
9349,Revenue Supervisor,Radisson Hotel Group,Noida,excel macros data analysis accounting revenue management powerpoint communication skills analysis,2-6 Yrs,On-site,4.0,https://www.naukri.com/job-listings-revenue-supervisor-radisson-hotel-group-noida-2-to-6-years-220525505303
9350,Lead -Talent Acquisition,Artech India,Noida,ats screening data analysis team management hiring selection process sourcing staffing,2-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-lead-talent-acquisition-artech-india-noida-2-to-5-years-180424502094
9351,Software Developer,Qnance,Noida,unix c++ data analysis software design linux debugging data structures perl,4-9 Yrs,On-site,3.6,https://www.naukri.com/job-listings-software-developer-qnance-research-capital-llp-noida-4-to-9-years-131222501142
9352,Quantitative Modeler -Assistant Vice President,Barclays,Noida,unix data analysis operational risk assistant vice president ms office oracle ifrs analytics,4-9 Yrs,On-site,3.8,https://www.naukri.com/job-listings-quantitative-modeler-assistant-vice-president-barclays-shared-services-noida-4-to-9-years-110526505000
9353,Support Service Coordinator,Iron Systems,Noida,excel stakeholder management procurement negotiation vendor governance communication skills coordination management,4-6 Yrs,On-site,3.2,https://www.naukri.com/job-listings-support-service-coordinator-iron-systems-inc-noida-4-to-6-years-110326500224
9354,Component Engineer,Landis Gyr,Noida,component engineering electronic components plm bom data analysis engineering analysis data,3-5 Yrs,On-site,2.8,https://www.naukri.com/job-listings-component-engineer-landis-gyr-noida-3-to-5-years-100225502238
9355,Receptionist cum Admin Executive,Successive Digital,Noida,hospitality front office aerospace healthcare customer experience business continuity consumer goods automotive,1-3 Yrs,On-site,3.8,https://www.naukri.com/job-listings-receptionist-admin-executive-successive-digital-noida-1-to-3-years-270126505405
9356,Payroll Executive,Visit Health,Noida,payroll data analysis tds analytical process improvement vlookup reconciliation healthcare,3-5 Yrs,On-site,3.1,https://www.naukri.com/job-listings-payroll-executive-visit-health-noida-3-to-5-years-260226502698
9357,Executive Compliance,Db International,Noida,stock exchange compliances risk management compliance management vlookup stock broking compliance regulatory compliance membership compliances membership,1-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-executive-compliance-db-international-stock-brokers-limited-noida-1-to-5-years-250526927303
9358,Executive,Ambit Switchgear,Noida,joining formalities hr generalist activities screening employee relations documentation hrsd training hr operations,5-10 Yrs,On-site,4.0,https://www.naukri.com/job-listings-executive-ambit-switchgear-india-pvt-ltd-noida-5-to-10-years-240226503600
9359,Executive,Concord Infrastructure,Noida,aml risk management project management sap anti money laundering team management documentation logistics,2-4 Yrs,On-site,3.5,https://www.naukri.com/job-listings-executive-concord-infrastructure-pvt-ltd-noida-2-to-4-years-200526504919
9360,"Executive- Operations, Logistics & Supply Chain",RS Components & Controls,Noida,dispatch operations transportation logistics operations mis logistics supply chain management warehouse,4-9 Yrs,On-site,3.5,https://www.naukri.com/job-listings-executive-operations-logistics-supply-chain-rs-components-controls-noida-4-to-9-years-200526033640
9361,Community Executive,Hack2skill,Noida,graphics data analysis software design excel manager quality assurance adobe creative suite content designing data visualization,1-2 Yrs,On-site,4.3,https://www.naukri.com/job-listings-community-executive-hack2skill-private-limited-noida-1-to-2-years-200426501518
9362,PPC Executive and Manager,Ranking By Seo,Noida,data analysis ppc executive project management focus e-commerce advertising investment project,1-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-ppc-executive-and-manager-rankingbyseo-noida-1-to-6-years-170426501282
9363,Marketing Executive,Aurven,Noida,data analysis rcs campaign management cloud sms ms office tools customer engagement marketing executive,1-3 Yrs,On-site,2.7,https://www.naukri.com/job-listings-marketing-executive-aurven-technology-india-private-limited-noida-1-to-3-years-160226503305
9364,KAM Ecommerce Executive,Zonac Knitting Machines,Greater Noida,e-commerce market place online portal online sales shopify online business kam marketing,3-5 Yrs,On-site,3.9,https://www.naukri.com/job-listings-kam-ecommerce-executive-zonac-knitting-machines-greater-noida-3-to-5-years-100426021742
9365,MIS Manager,Aeon Integrated Building Design Consultants,Noida,pivot table tally excel mis vlookup data analysis data management analytics mis reporting,5-8 Yrs,On-site,3.1,https://www.naukri.com/job-listings-mis-manager-aeon-integrated-building-design-consultants-noida-5-to-8-years-050525006112
9366,Executive Assistant,Era Infra Engineering,Noida,mis secretarial activities fixing appointments letter drafting mom calendar management ea email writing,3-5 Yrs,On-site,3.8,https://www.naukri.com/job-listings-executive-assistant-era-infra-engineering-noida-3-to-5-years-010526014353
9367,Performance Marketing Executive,Realty Assistant,Noida,marketing executive performance marketing marketing performance,1-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-performance-marketing-executive-realty-assistant-noida-1-to-3-years-300625501376
9368,Marketing Executive,Brandpriest,Noida,data analysis brand management web analytics social media strategic planning market research brand awareness content writing,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-marketing-executive-brandpriest-noida-2-to-7-years-261124504375
9369,Executive,Badri Rai & Company,Noida,senior executive,1-3 Yrs,On-site,3.9,https://www.naukri.com/job-listings-executive-badri-rai-company-noida-1-to-3-years-260624501929
9370,sales executive,Homebell Interiors,"Noida, Gurugram",cold calling business management networking advertising linkedin analysis demo research,2-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-sales-executive-homebell-noida-gurugram-2-to-7-years-260525502154
9371,Marketing Executive,Technical Offerings & System Solutions,Noida,digital marketing campaign management branding seo social media marketing digital management,1-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-marketing-executive-technical-offerings-system-solutions-pvt-ltd-noida-1-to-4-years-251025503897
9372,Digital Marketing Executive,Aryavart Institute Of Technology,"Noida, Patna, Kanpur, Supaul",digital marketing email marketing search engines seo tools data analysis content creation marketing automation search engine optimization,1-2 Yrs,On-site,2.0,https://www.naukri.com/job-listings-digital-marketing-executive-aryavart-institute-of-technology-noida-patna-kanpur-supaul-1-to-2-years-230424501304
9373,Search Engine Optimization (SEO) Executives,Dimension India Network (DIN),Noida,data analysis web technologies content optimization link building research seo seo executive analytics,1-4 Yrs,On-site,3.2,https://www.naukri.com/job-listings-search-engine-optimization-seo-executives-dimension-india-networks-p-ltd-noida-1-to-4-years-190124500243
9374,Store Executive,Prakash Labels,Noida,mis executive management store executive management inventory stores,2-3 Yrs,On-site,3.7,https://www.naukri.com/job-listings-store-executive-prakash-labels-noida-2-to-3-years-180220501647
9375,Marketing Field Executive (Sales),Script It Technologies,Noida,tally lead generation data analysis networking strategic planning market research field executive ms office,2 Yrs,On-site,3.6,https://www.naukri.com/job-listings-marketing-field-executive-sales-script-it-technologies-noida-2-to-2-years-170122500662
9376,IBD Executive / IBD Manager,Florencia Healthcare,Noida,project management balance sheet data analysis report generation customer complaints training accounting staffing,1-15 Yrs,On-site,2.2,https://www.naukri.com/job-listings-ibd-executive-ibd-manager-florencia-healthcare-noida-1-to-15-years-121125502956
9377,Political Executive,BOL7.com,Noida,business communication public relations rcs networking ivr public dealing senior executive relationship building,1-5 Yrs,On-site,3.5,https://www.naukri.com/job-listings-political-executive-bol7-technologies-pvt-ltd-noida-1-to-5-years-120526501808
9378,Email Marketing Executive,Tech Zenon,Noida,it services data analysis data management analytical web development data processing digital marketing data mining,1-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-email-marketing-executive-tech-zenon-noida-1-to-4-years-120525502370
9379,Social Media Executive,Moris Media,Noida,graphics crisis management public relations data analysis social media project management workflow digital marketing,2-3 Yrs,On-site,4.4,https://www.naukri.com/job-listings-social-media-executive-moris-media-noida-2-to-3-years-100326503363
9380,Receptionist cum Admin Executive,Successive Technologies,Noida,hospitality front office aerospace healthcare customer experience business continuity consumer goods automotive,1-3 Yrs,On-site,3.8,https://www.naukri.com/job-listings-receptionist-admin-executive-successive-pvt-ltd-noida-1-to-3-years-030326501313
9381,Performance Marketer,Launchveda,Greater Noida,google ads familiar with luxury expertise in digital marketing social media advertising performance marketing tools email marketing actionable,4-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-performance-marketer-launchveda-greater-noida-4-to-7-years-310526003131
9382,Manager - Accounts & Finance,Roto Pumps,Noida(NSEZ),sap cost control budgeting taxation fico mm sd accounting,5-7 Yrs,On-site,3.7,https://www.naukri.com/job-listings-manager-accounts-finance-roto-pumps-noida-5-to-7-years-300125024639
9383,Language Expert,Qualitest,Noida,data analysis data validation usage manager quality assurance language expert analytical report writing linguistics,2-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-language-expert-qualitest-noida-2-to-4-years-290526505804
9384,PPC Manager,Vinove Software,Noida,pay per click ppc paid media google adwords linkedin ads paid marketing google ads adwords,6-10 Yrs,On-site,3.4,https://www.naukri.com/job-listings-ppc-manager-vinove-software-noida-6-to-10-years-290426024678
9385,SAP HCM,Premium,Noida,sap hcm ess indian payroll mss payroll indian sap hcm,3-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-sap-hcm-noida-3-to-10-years-280526029645
9386,"B2B Sales Officer, Area Sales Manager, Territory Sales Manager",DJT Retailers Pvt Ltd,"Noida, Gurugram, Delhi / NCR",food & fmcg b2b morden trade wholesale distributor handling channel sales institutional sales b2b sales,3-8 Yrs,On-site,2.4,https://www.naukri.com/job-listings-b2b-sales-officer-area-sales-manager-territory-sales-manager-djt-retailers-pvt-ltd-noida-gurugram-delhi-ncr-3-to-8-years-280526017853
9387,Lead Service Delivery Consultant,Simcorp,Noida,structured products operational risk risk analytics fixed income relationship building investment management financial services analytics,8-10 Yrs,On-site,3.9,https://www.naukri.com/job-listings-lead-service-delivery-consultant-simcorp-noida-8-to-10-years-270526503693
9388,Associate Consultant- Analytics,Metlife,Noida,insurance python data analysis health insurance insurance broking reinsurance insurance operations machine learning,3-8 Yrs,On-site,4.0,https://www.naukri.com/job-listings-associate-consultant-analytics-metlife-noida-3-to-8-years-270526503624
9389,Artificial Intelligence Specialist,Super Scholar,Noida,computer science data analysis analytical workflow troubleshooting ms office microsoft operations,5-10 Yrs,On-site,2.9,https://www.naukri.com/job-listings-artificial-intelligence-specialist-super-scholar-noida-5-to-10-years-270526501392
9390,Power BI Developer - Power BI & SQL,Jero Technologies,"Noida, Pune, Gurugram",power bi bi reporting power bi reports stored procedures insurance data analyst power bi developer dax,6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-power-bi-developer-power-bi-sql-jero-technologies-noida-pune-gurugram-6-to-11-years-260526926708
9391,Market Research cum Inside Sales Associate,CG Infinity,Noida,it services automation data analysis managed services social media market intelligence presales market research,5-10 Yrs,On-site,3.0,https://www.naukri.com/job-listings-market-research-inside-sales-associate-cg-infinity-noida-5-to-10-years-260526505253
9392,Service Now Developer,Sparix Global,Noida,administration data analysis change management coding javascript agile workflow application development,5-9 Yrs,On-site,5.0,https://www.naukri.com/job-listings-service-now-developer-sparix-global-private-limited-noida-5-to-9-years-260526502956
9393,Postgre SQL Transition Professional,Sparix Global,Noida,python data analysis data analytics relationship building natural language processing networking market research machine learning,8-12 Yrs,On-site,5.0,https://www.naukri.com/job-listings-postgre-sql-transition-professional-sparix-global-private-limited-noida-8-to-12-years-260526502749
9394,Power BI Developer MS Fabric,Sparix Global,Noida,vendor management wfo leadership hiring support hiring team management requisition cms teaching,4-8 Yrs,On-site,5.0,https://www.naukri.com/job-listings-power-bi-developer-ms-fabric-sparix-global-private-limited-noida-4-to-8-years-260526502731
9395,Biotech Research Associate,.,"Noida, New Delhi",life sciences biotechnology nutraceuticals science research,2-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-biotech-research-associate-shoppeboard-sourcing-solutions-noida-new-delhi-2-to-4-years-260526038943
9396,Associate Partner - Financial Reporting,Premium,Noida,financial reporting regulatory reporting financial analysis fpa financial planning financial planning and analysis reporting finance,2-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-associate-partner-financial-reporting-noida-2-to-5-years-260526020302
9397,Collection & Recovery Process Professional,Leading Client,Noida,collection data analysis compliance debt recovery crm communication skills data collections,1-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-collection-recovery-process-professional-growzeel-solutions-noida-1-to-4-years-110526928652
9398,Team Lead,Rudrabhishek Enterprises,Noida,drainage sewerage dpr & planning infrastructure boq estimation client management cost control project delivery,10-13 Yrs,On-site,3.2,https://www.naukri.com/job-listings-team-lead-rudrabhishek-enterprises-noida-10-to-13-years-070626004901
9399,Assistant Manager Performance Marketing,Notion Online Solutions,Noida(Sector 63),performance marketing google paid media app marketing facebook marketing paid marketing google ads facebook ads,3-6 Yrs,On-site,4.1,https://www.naukri.com/job-listings-assistant-manager-performance-marketing-notion-online-solutions-noida-3-to-6-years-020626912264
9400,Performance Marketing Manager,Simran Shri Shri International,Noida,ppc data analysis google analytics email marketing social media analytical brand awareness seo,4-9 Yrs,On-site,1.8,https://www.naukri.com/job-listings-performance-marketing-manager-simran-shri-shri-international-noida-4-to-9-years-020626502559
9401,Human Resource Generalist,Upman Placements,"Noida, Greater Noida",hr generalist activities human resource generalist employee engagement hrsd engagement generalist activities resource,5-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-human-resource-generalist-upman-placements-noida-greater-noida-5-to-8-years-020626017929
9402,Operations Manager,Glow Valley,Noida(A Block Sector 63),operations management time management and organizational skills data analysis and reporting leadership and team management problem-solving and decision-making data analysis operations reporting,10-20 Yrs,On-site,3.6,https://www.naukri.com/job-listings-operations-manager-glow-valley-noida-10-to-20-years-020626009853
9403,Accountant,Reputed CA Firm,Noida,sap jlpt n2 accounts finalisation ms office invoice processing general ledger ifrs accounts payable,3-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-accountant-pankaj-gupta-noida-3-to-5-years-020626005833
9404,Lead - Credit Control,Surya Food Agro Limited,Noida,sap advanced excel coordination accounting finance and accounts sales coordination accounts receivable receivable,1-3 Yrs,On-site,2.9,https://www.naukri.com/job-listings-lead-credit-control-surya-food-agro-limited-noida-1-to-3-years-010626001341
9405,Manager,PW,Noida,profitability risk management data analytics data analysis supply chain regulatory pay inventory,3-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-manager-pw-noida-3-to-7-years-290526508332
9406,Associate Manager,PW,Noida,hr generalist activities data analysis modeling pay business analytics process improvement hrsd human resource management,2-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-associate-manager-pw-noida-2-to-5-years-270526504934
9407,Agriculture Expert,RIMES,"Noida, New Delhi",climate risk assessment agronomy agriculture survey agri climate change sustainable agriculture capacity building,3-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-agriculture-expert-rimes-international-noida-new-delhi-3-to-5-years-270526009958
9408,GIS Expert,RIMES,"Noida, New Delhi",geographical information system remote sensing gis gis software geoinformatics arcgis remote software,2-4 Yrs,Remote,3.6,https://www.naukri.com/job-listings-gis-expert-rimes-international-noida-new-delhi-2-to-4-years-270526008863
