job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
14584,AI Content Strategist,Wolfable,Ahmedabad,"digital marketing, content editing, content strategy, artificial intelligence, content management, content creation, editing, proof reading",1-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-ai-content-strategist-wolfable-ahmedabad-1-to-6-years-260226504416
14585,Java Full Stack Developer,with one of our Level 5 Client,Ahmedabad,"Spring Boot, React.Js, AWS, Java Fullstack, Html/Css, Development, Boot, HTML",6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-java-full-stack-developer-bcforward-ahmedabad-6-to-11-years-250526920325
14586,Java Back End Developer,Bcforward,Ahmedabad,"Java, Terraform, Microservices, Kubernetes, SQL, Container, Kafka, Ci/Cd",6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-java-back-end-developer-bcforward-ahmedabad-6-to-11-years-250526920029
14587,Industrial Trainee (Apprentice),Eyeota,Ahmedabad,Not Available,No fixed duration,On-site,3.6,https://www.naukri.com/job-listings-industrial-trainee-apprentice-eyeota-ahmedabad-18-to-20-years-250526502472
14588,AI - Database Administrator,Petpooja,Ahmedabad,"AI - Database Administrator, Administration, Database administration, Artificial Intelligence, DBMS",1-4 Yrs,On-site,3.9,https://www.naukri.com/job-listings-ai-database-administrator-prayosha-food-services-private-limited-ahmedabad-1-to-4-years-240326506658
14589,Edge A/ML - PE Professional,ACL Digital,Ahmedabad,"Engineering services, Telecom, C++, Product engineering, ISO, Hardware design, Consulting, Product design",7-9 Yrs,On-site,3.6,https://www.naukri.com/job-listings-edge-a-ml-pe-professional-acl-digital-ahmedabad-7-to-9-years-240226500358
14590,AI / ML Developer,Techify,Ahmedabad,"Computer vision, Product engineering, Version control, GIT, Networking, Artificial Intelligence, Consulting, Machine learning",2-3 Yrs,On-site,4.2,https://www.naukri.com/job-listings-ai-ml-developer-techify-solutions-pvt-ltd-ahmedabad-2-to-3-years-230725503329
14591,Senior Python Developer,Befree Business,"Ahmedabad, Gandhinagar","Python, Senior Python Developer, Opencv, Django, Natural Language Processing, Machine Learning, Flask, Development",6-13 Yrs,On-site,3.2,https://www.naukri.com/job-listings-senior-python-developer-befree-business-gandhinagar-ahmedabad-6-to-13-years-220526024770
14592,AI Voice Trainer,Wing Assistant,"Ahmedabad, Jamnagar, Rajkot, Surat, Vadodara","Training, Bengali, Usage, Artificial Intelligence, Legal, Workflow, Recruitment, Intelligence",1-4 Yrs,On-site,4.3,https://www.naukri.com/job-listings-ai-voice-trainer-wing-assistant-jamnagar-ahmedabad-rajkot-surat-vadodara-1-to-4-years-210526505142
14593,"LLMs , RAG , and agent",Ankpal Technologies,Ahmedabad,"Scalability, Analytical, Machine learning, Deployment, Python, Analytics, Machine",1-4 Yrs,On-site,3.6,https://www.naukri.com/job-listings-llms-rag-and-agent-ankpal-technologies-private-limited-ahmedabad-1-to-4-years-210526500886
14594,Senior AI Product & Strategy Consultant,Athena Infonomics,"Ahmedabad, Jamnagar, Rajkot, Surat, Vadodara","Manager Quality Assurance, Coding, Pharma, Consulting, Intellectual property, Instrumentation, Risk management, Operations",10-15 Yrs,On-site,3.9,https://www.naukri.com/job-listings-senior-ai-product-strategy-consultant-athena-infonomics-india-pvt-ltd-jamnagar-ahmedabad-rajkot-surat-vadodara-10-to-15-years-200426504907
14595,Sr. AI Developer,Manektech,Ahmedabad,"glue, artificial intelligence, redis, docker, tensorflow, postgresql, ecs, mysql",4-8 Yrs,On-site,3.0,https://www.naukri.com/job-listings-sr-ai-developer-manektech-ahmedabad-4-to-8-years-200326504873
14596,Unreal Engine Game Developer,Manektech,Ahmedabad,"c++, virtual reality, css, android, bitbucket, artificial intelligence, game development, 3d",3-5 Yrs,On-site,3.0,https://www.naukri.com/job-listings-unreal-engine-game-developer-manektech-ahmedabad-3-to-5-years-200326503608
14597,Business Development Manager,Applyboard,Ahmedabad,"Relationship management, Selection process, Training, Usage, Social media, Artificial Intelligence, Market research, Management",2-3 Yrs,On-site,2.5,https://www.naukri.com/job-listings-business-development-manager-applyboard-ahmedabad-2-to-3-years-200326500878
14598,Associate Manager STEM and AI Programs,Renalysis Consultants,Ahmedabad,"Computer science, LMS, Coding, Program delivery, Healthcare, MS Office, Stakeholder management, Robotics",3-6 Yrs,On-site,2.7,https://www.naukri.com/job-listings-associate-manager-stem-and-ai-programs-csrbox-ahmedabad-3-to-6-years-190526502479
14599,AI/ML Developer,Thoughtmate Systems,Ahmedabad,"deep learning, GCP, Machine learning, Cloud, Data processing, model development, Deployment, AWS",1-6 Yrs,On-site,4.1,https://www.naukri.com/job-listings-ai-ml-developer-thoughtmate-systems-ahmedabad-1-to-6-years-180725503791
14600,Senior Backend Developer,Westernacher Consulting,Ahmedabad,"Business process, Operational excellence, Coding, Artificial Intelligence, Consulting, OWASP, Genetics, MongoDB",5-10 Yrs,On-site,4.1,https://www.naukri.com/job-listings-senior-backend-developer-westernacher-consulting-pvt-ltd-ahmedabad-5-to-10-years-160426505361
14601,Technical Project Manager (AI),Dev Information Technology,Ahmedabad,"PMP, Project management, Machine learning, Agile, Presales, Scrum, microsoft, JIRA",12-17 Yrs,On-site,3.4,https://www.naukri.com/job-listings-technical-project-manager-ai-dev-information-technology-pvt-ltd-ahmedabad-12-to-17-years-160226501917
14602,Senior MERN Stack Developer (AI-Native Applications),Itechnotion,Ahmedabad,"nextjs, redux, css, socket.io, mean stack, artificial intelligence, jquery, react.js",2-7 Yrs,On-site,4.8,https://www.naukri.com/job-listings-senior-mern-stack-developer-ai-native-applications-itechnotion-it-solutions-ahmedabad-2-to-7-years-160226501172
14603,AI Solution Architect,Bacancy Technology,Ahmedabad(Thaltej),"Aiml, Artificial Intelligence, Natural Language Processing, Computer Vision, Machine Learning, Deep Learning, Languages, Intelligence",8-12 Yrs,On-site,4.0,https://www.naukri.com/job-listings-ai-solution-architect-bacancy-technology-ahmedabad-8-to-12-years-150526018578
14604,Cloud Architect,Zymr Systems,"Ahmedabad, Pune","Cloud Architecture, Terraform, GCP, AWS, Azure Devops, Shell Scripting, Ci/Cd, Cloud Platform",10-15 Yrs,On-site,3.1,https://www.naukri.com/job-listings-cloud-architect-zymr-systems-pune-ahmedabad-10-to-15-years-150526009484
14605,Cluster Wealth Manager || Surat & Ahmedabad,Angel One,"Ahmedabad(Navrangpura), Surat(Singanpor)","Wealth Management, Insurance Sales, Relationship Building, Mutual Fund Distribution, Unit sales manager, Mutual Funds, Cross Selling, Ifa Channel",2-5 Yrs,On-site,3.5,https://www.naukri.com/job-listings-cluster-wealth-manager-surat-ahmedabad-angel-one-ahmedabad-surat-2-to-5-years-130526014999
14606,Accounts Receivable Analyst,ELF Beauty,Ahmedabad,"ERP system, Time management, Accounting, Project management, Artificial Intelligence, Cosmetics, Accounts Receivable Analyst, Customer service",5-10 Yrs,On-site,3.2,https://www.naukri.com/job-listings-accounts-receivable-analyst-elf-beauty-ahmedabad-5-to-10-years-130426502737
14607,Database Developer,Raapid,Ahmedabad,"Performance tuning, Automation, Database design, MySQL, Database, Stored procedures, Business intelligence, microsoft",3-8 Yrs,On-site,3.4,https://www.naukri.com/job-listings-database-developer-raapid-ai-ahmedabad-3-to-8-years-120225503542
14608,Computer Vision Developer,Neura Monks,Ahmedabad,"Computer vision, deep learning, Image processing, GCP, Analytical, Artificial Intelligence, Debugging, Machine learning",1-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-computer-vision-developer-neura-monks-ahmedabad-1-to-3-years-100226504669
14609,AI/ML Developer,InfoLabz IT Services Pvt. Ltd,Ahmedabad,"AI/ML Developer, Artificial Intelligence, Development, Ml",2-5 Yrs,On-site,4.1,https://www.naukri.com/job-listings-ai-ml-developer-infolabz-it-services-pvt-ltd-ahmedabad-2-to-5-years-040925502530
14610,HR ABAP Developer,Intersources Inc,"Ahmedabad, Jamnagar, Rajkot, Surat, Vadodara","abap development, idocopen source, integrationodata, debugging, sap hana, Development, Abap-HR, Abap",2-6 Yrs,On-site,3.5,https://www.naukri.com/job-listings-hr-abap-developer-intersources-inc-jamnagar-ahmedabad-rajkot-surat-vadodara-2-to-6-years-280924500853
14611,BIM Automation Specialist,Raywell Studio,Ahmedabad,"Process automation, Computer science, Automation, XML, Consulting, Bim, MEP, Healthcare",3-6 Yrs,On-site,1.8,https://www.naukri.com/job-listings-bim-automation-specialist-raywell-studio-pvt-ltd-ahmedabad-3-to-6-years-260525500862
14612,AI/ML Professionals,Saubhagyam Web,Ahmedabad,"innovation, time management, multitasking, adaptability, analytical skills, problem-solving, sql",2-5 Yrs,On-site,4.3,https://www.naukri.com/job-listings-ai-ml-professionals-saubhagyam-web-pvt-ltd-ahmedabad-2-to-5-years-251125506662
14613,Backend Developer,Tarrina Health,Ahmedabad,"microservices patterns, swagger, jsx, sql, docker, microservices, elastic search, java",3-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-backend-developer-tarrina-health-pvt-ltd-ahmedabad-3-to-6-years-241225500399
14614,Desired Technical Subject Matter Expertise:,Jashubhai Group,"Ahmedabad, Mumbai","erection, instrumentation engineering, project management, python, operation maintenance, hmi, plc, field instrumentation",8-13 Yrs,On-site,3.4,https://www.naukri.com/job-listings-desired-technical-subject-matter-expertise-jasubhai-engineering-pvt-ltd-mumbai-ahmedabad-8-to-13-years-240925501175
14615,Cloud Platform Architect,Zymr Systems,Ahmedabad,"Architect, Application packaging, Automation, Networking, SOC, Disaster recovery, DNS, microsoft",10-15 Yrs,On-site,3.1,https://www.naukri.com/job-listings-cloud-platform-architect-zymr-systems-ahmedabad-10-to-15-years-230426502150
14616,Senior Cloud & Devops Architect,Zymr Systems,Ahmedabad,"kubernetes, cd, python, elk, golang, microsoft azure, cloud platforms, cloud technologies",11-16 Yrs,On-site,3.1,https://www.naukri.com/job-listings-senior-cloud-devops-architect-zymr-systems-ahmedabad-11-to-16-years-230426501173
14617,Senior Video Editor & Motion Graphics Artist,Renalysis Consultants,Ahmedabad,"typography, grading, motion designing, adobe after effects, asset management, video editing, adobe, photoshop",1-5 Yrs,On-site,2.7,https://www.naukri.com/job-listings-senior-video-editor-motion-graphics-artist-csrbox-ahmedabad-1-to-5-years-230126500774
14618,Bid Consultant,Growexx,Ahmedabad,"Product management, Automation, Reconciliation, Machine learning, Manager Technology, Software product development, Oracle, Marketing communication",3-8 Yrs,On-site,2.8,https://www.naukri.com/job-listings-bid-consultant-growexx-ahmedabad-3-to-8-years-221025504800
14619,Senior Analyst,KK Valuation Services,Ahmedabad,"PDF, Senior Analyst, Analytical, Litigation, Support services, M&A, Tax planning, MS Office",6-10 Yrs,On-site,5.0,https://www.naukri.com/job-listings-senior-analyst-kk-valuation-services-ahmedabad-6-to-10-years-220923501193
14620,Solution Architect,Raapid,Ahmedabad,"Hibernate, RDBMS, Coding, MySQL, Javascript, Healthcare, HTML, Solution Architect",10-20 Yrs,On-site,3.4,https://www.naukri.com/job-listings-solution-architect-raapid-ai-ahmedabad-10-to-20-years-210224500915
14621,Dotnet Developer,Infinnium,Ahmedabad,"GIT, Architecture, Litigation, Machine learning, HIPAA, Agile, Software development life cycle, Troubleshooting",2-4 Yrs,On-site,4.8,https://www.naukri.com/job-listings-dotnet-developer-infinnium-ahmedabad-2-to-4-years-200126508420
14622,Product Managers AI,Asite Solutions,Ahmedabad,"Product management, Supply chain, Automation, Supply chain management, Analytical, Machine learning, Agile methodology, SCM",1-2 Yrs,On-site,3.1,https://www.naukri.com/job-listings-product-managers-ai-asite-solutions-pvt-ltd-ahmedabad-1-to-2-years-190326503067
14623,Software Developer,Pratham Consultants,Ahmedabad,"innovation, emerging technologies, project management, software development, business analysis, presales, artificial intelligence, iot",2-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-software-developer-pratham-consultants-ahmedabad-2-to-5-years-180226504058
14624,Salesforce QA,Overture Rede,Ahmedabad,"GCP, Analytical, Machine learning, Data processing, QlikView, Analytics, Financial services, SQL",1-3 Yrs,On-site,3.8,https://www.naukri.com/job-listings-salesforce-qa-overture-rede-pvt-ltd-ahmedabad-1-to-3-years-170924507786
14625,Developer FRS & OTBI,Overture Rede,Ahmedabad,"Oracle Apps, Excel, Financial reporting, GCP, Analytical, Machine learning, Regression analysis, Analytics",2-4 Yrs,On-site,3.8,https://www.naukri.com/job-listings-developer-frs-otbi-overture-rede-pvt-ltd-ahmedabad-2-to-4-years-170924507688
14626,Manager - Strategy and Transformation,Armanino,Ahmedabad,"Process design, Industry research, human capital, Manager Quality Assurance, Business analysis, IT strategy, Project management, Healthcare",5-7 Yrs,On-site,3.7,https://www.naukri.com/job-listings-manager-strategy-and-transformation-armanino-llp-ahmedabad-5-to-7-years-160226505170
14627,Java & AI Developer (with AEM Experience),Arroact,Ahmedabad,"Automation, Backend, NoSQL, Artificial Intelligence, CMS, JSON, Adobe, Digital marketing",1-2 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-java-ai-developer-with-aem-experience-arroact-technologies-ahmedabad-1-to-2-years-150925500615
14628,Technical Architect,Shipmnts,Ahmedabad,"Backend, Coding, Javascript, MongoDB, Ruby, Analytics, Python, Logistics",8-13 Yrs,On-site,4.3,https://www.naukri.com/job-listings-technical-architect-shipmnts-ahmedabad-8-to-13-years-150923501342
14629,AI & Robotics Trainer,Agilo Research,Ahmedabad,"Training, Coding, Artificial Intelligence, Robotics, Python",1-4 Yrs,On-site,4.0,https://www.naukri.com/job-listings-ai-robotics-trainer-agilo-research-pvt-ltd-ahmedabad-1-to-4-years-141124505083
14630,Solution Architect,Cloudthat Technologies,Ahmedabad,"Architecture, devops, Consulting, Machine learning, Cloud, Cost optimization, AWS, Analytics",5-9 Yrs,On-site,4.0,https://www.naukri.com/job-listings-solution-architect-cloudthat-technologies-pvt-ltd-ahmedabad-5-to-9-years-141025502051
14631,PYthon Developer,Excelsior Technologies,Ahmedabad,"Backend, Version control, GIT, GCP, Debugging, Machine learning, Application development, Testing",1-3 Yrs,On-site,4.1,https://www.naukri.com/job-listings-python-developer-excelsior-technologies-ahmedabad-1-to-3-years-130126507935
14632,Unity 2D/3D Game Developer,Arth I Soft,Ahmedabad,"virtual reality, c++, css, three.js, webgl, android, augmented reality, ios",1-6 Yrs,On-site,3.1,https://www.naukri.com/job-listings-unity-2d-3d-game-developer-arth-i-soft-ahmedabad-1-to-6-years-130125502052
14633,Sales Manager - Individual Contributor,Techokids,Ahmedabad,"Coding, Artificial Intelligence, SMS, Manager Technology, Resource management, b2c sales, Product marketing, Robotics",4-9 Yrs,On-site,4.0,https://www.naukri.com/job-listings-sales-manager-individual-contributor-techokids-ahmedabad-4-to-9-years-120523502302
14634,Senior Financial Analyst,Armanino,Ahmedabad,"Computer science, ERP, Analytical, Genetics, Corporate finance, microsoft, Resource management, Forecasting",4-9 Yrs,On-site,3.7,https://www.naukri.com/job-listings-senior-financial-analyst-armanino-llp-ahmedabad-4-to-9-years-120326502738
14635,Professional Trainer,EXCELPTP,Ahmedabad,"jQuery, GIT, Coding, Django, MySQL, Machine learning, JSON, MongoDB",1-6 Yrs,On-site,3.8,https://www.naukri.com/job-listings-professional-trainer-excel-ptp-ahmedabad-1-to-6-years-111220501040
14636,Senior Manager AI For Social Innovation,Renalysis Consultants,Ahmedabad,"CSR, Architecture, data science, Artificial Intelligence, Manager Technology, Healthcare, Management, Stakeholder management",5-10 Yrs,On-site,2.7,https://www.naukri.com/job-listings-senior-manager-ai-for-social-innovation-csrbox-ahmedabad-5-to-10-years-110326506272
14637,Senior Financial Analyst,Armanino,"Ahmedabad, Hyderabad","Computer science, ERP, Analytical, Genetics, Corporate finance, microsoft, Resource management, Forecasting",4-9 Yrs,On-site,3.7,https://www.naukri.com/job-listings-senior-financial-analyst-armanino-llp-hyderabad-ahmedabad-4-to-9-years-100326505063
14638,Python Developer,Taashatech Infosolutions,Ahmedabad,"Coding, Neural networks, Django, Analytical, Machine learning, Programming, Data structures, SQL",1-6 Yrs,On-site,4.0,https://www.naukri.com/job-listings-python-developer-taashatech-infosolutions-pvt-ltd-ahmedabad-1-to-6-years-090824502804
14639,"Manager CSR, FutureTech & AI",Renalysis Consultants,Ahmedabad,"Computer science, CSR, Artificial Intelligence, Manager Program Management, Manager CSR, Manager Technology, Electronics, Information technology",3-8 Yrs,On-site,2.7,https://www.naukri.com/job-listings-manager-csr-futuretech-ai-csrbox-ahmedabad-3-to-8-years-090326503181
14640,Python Developer,EXCELPTP,Ahmedabad,"Python, Development, Python Development",1-6 Yrs,On-site,3.8,https://www.naukri.com/job-listings-python-developer-excel-ptp-ahmedabad-1-to-6-years-081220501155
14641,Game Developer,3menstudio,Ahmedabad,"Game Developer, Game Development, Development, Games",4-7 Yrs,On-site,4.9,https://www.naukri.com/job-listings-game-developer-3menstudio-ahmedabad-4-to-7-years-080725503726
14642,Telecaller,Accurate Securities & Registry Private Limited,Ahmedabad,"Sales, Telecalling Executive, HR Executive, Artificial Intelligence, Registrar, Deployment, Management, Intelligence",1-2 Yrs,On-site,3.6,https://www.naukri.com/job-listings-telecaller-accurate-securities-registry-private-limited-ahmedabad-1-to-2-years-070923500110
14643,Senior Analyst,Awfficacy Global,Ahmedabad,"Senior Analyst, Client servicing, Analytical, Finance, Corporate, Regulatory compliance, Taxation, Tax planning",2-6 Yrs,On-site,4.4,https://www.naukri.com/job-listings-senior-analyst-awfficacy-global-ahmedabad-2-to-6-years-070125500718
14644,Sales Associate,Orai Robotics,Ahmedabad,"Cold calling, Outbound, Sales, SAAS, Artificial Intelligence, Sales Associate, Customer engagement, Robotics",2-7 Yrs,On-site,2.4,https://www.naukri.com/job-listings-sales-associate-orai-robotics-pvt-ltd-ahmedabad-2-to-7-years-060323501939
14645,Technical Assessment Intern,Sardar Patel Renewable Energy Research Institute,"Ahmedabad, Jamnagar, Rajkot, Surat, Vadodara",Not Available,6 months duration,On-site,4.1,https://www.naukri.com/job-listings-technical-assessment-intern-spreri-jamnagar-ahmedabad-rajkot-surat-vadodara-1-to-6-years-041225500432
14646,Chief Human Resources Officer,Quantumbot,Ahmedabad,"python, labour laws, aiml, hr compliance, artificial intelligence, hr operations, pipeline, react.js",10-15 Yrs,On-site,1.0,https://www.naukri.com/job-listings-chief-human-resources-officer-quantumbot-ahmedabad-10-to-15-years-030925500321
14647,Marketing Communications Executive,Zymr Systems,Ahmedabad,"digital marketing, google adwords, presentation skills, case studies, media, artificial intelligence, sales, content creation",2-5 Yrs,On-site,3.1,https://www.naukri.com/job-listings-marketing-communications-executive-zymr-systems-pvt-ltd-ahmedabad-2-to-5-years-030426501497
14648,QA Automation,Expert App Devs,Ahmedabad,"python, c++, css, natural language processing, maven, machine learning, hibernate, javascript",3-5 Yrs,On-site,4.9,https://www.naukri.com/job-listings-qa-automation-expert-app-devs-ahmedabad-3-to-5-years-030326501423
14649,Senior Python Developer,Simprosys Infomedia,Ahmedabad,"Version control, Managed services, Postgresql, MySQL, Debugging, Machine learning, Javascript, Data structures",1-3 Yrs,On-site,4.4,https://www.naukri.com/job-listings-senior-python-developer-simprosys-infomedia-ahmedabad-1-to-3-years-021225505128
14650,AI and Robotics Trainer,Agilo Research,Ahmedabad,"Coding, Artificial Intelligence, Electronics, Programming, Instrumentation, Telecommunication, Robotics, Electricals",1-6 Yrs,On-site,4.0,https://www.naukri.com/job-listings-ai-and-robotics-trainer-agilo-research-pvt-ltd-ahmedabad-1-to-6-years-020925502731
14651,React Developer,Ajmera Infotech,Ahmedabad,"Front end, GIT, Architecture, Wealth management, Debugging, Javascript, Software development life cycle, Information technology",2-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-react-developer-ajmera-infotech-ahmedabad-2-to-5-years-020525502198
14652,"IT Executive, Ahmedabad",Texperts India,Ahmedabad,"Hardware Support, Software Support, Troubleshooting, System Support, IT Support, Software, Hardware, System",4-9 Yrs,On-site,4.2,https://www.naukri.com/job-listings-it-executive-ahmedabad-texperts-india-ahmedabad-4-to-9-years-130526035213
14653,Project Manager-Python-MERN Stack @ Ahmedabad only,Arise Solution,Ahmedabad(Bodakdev),"Mern, Node, Node.Js, HTML, Ci/Cd, Laravel, Leadership Skills, Angular",1-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-project-manager-python-mern-stack-ahmedabad-only-arise-solutions-ahmedabad-1-to-6-years-150526921008
14654,PHP Developer-Ahmedabad,Arise Solution,Ahmedabad(Bodakdev),"PHP, software devloper, Postgresql, Full Stack, HTML, Ci/Cd, Node.Js, Laravel",1-6 Yrs,On-site,3.6,https://www.naukri.com/job-listings-php-developer-ahmedabad-arise-solutions-ahmedabad-1-to-6-years-150526921007
14655,Quantitative Research Lead / Quant Trading Bot Dev US Stock Market,2palpha,Remote,"Python Data Analytics, Statistical Modeling, Data Mining, Machine Learning, Financial Modelling, Entry Level, IIT, Analytical",0-1 Yrs,Remote,3.6,https://www.naukri.com/job-listings-quantitative-research-lead-quant-trading-bot-dev-us-stock-market-2palpha-ahmedabad-0-to-1-years-060925000242
14656,AI Engineer,Panj Solutions,Remote,"Prompt Engineering, Generative Ai, Large Language Model, Retrieval Augmented Generation, Rest Api Integration, Langchain, Docker, Github",2-5 Yrs,Remote,3.6,https://www.naukri.com/job-listings-ai-engineer-panj-solutions-ahmedabad-2-to-5-years-230526002053
14657,"Python Software Developer, Senior Python Developer,Computer Vision Eng",Mind Match Talent,Ahmedabad,"OpenCV, FFmpeg, OCR frameworks and PDF processing libraries, Python Development, Pillow, Whisper, Computer vision, PDF",4-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-python-software-developer-senior-python-developer-computer-vision-eng-mind-match-talent-ahmedabad-4-to-8-years-270526028042
14658,Software Developer,Cashcraft,"Ahmedabad, Kolkata, Pune","Deep Learning, Python, Artificial Intelligence, Computer Vision, Machine Learning, Development, Software development, Vision",0 Yrs,On-site,3.6,https://www.naukri.com/job-listings-software-developer-cashcraft-kolkata-pune-ahmedabad-0-to-0-years-140526017587
14659,Fullstack Developer,Panj Solutions,Remote,"Agentic Ai, REST API Development, Node.Js, MongoDB, Amazon Ec2, Lead Generation Systems, Performance Optimization, Github",5-10 Yrs,Remote,3.6,https://www.naukri.com/job-listings-fullstack-developer-panj-solutions-ahmedabad-5-to-10-years-230526002038
14660,"Senior Staff Engineer, Data Science",Nagarro,Remote,"python, natural language processing, sas, credit risk, neural networks, machine learning, artificial intelligence, sql",4-6 Yrs,Remote,3.9,https://www.naukri.com/job-listings-senior-staff-engineer-data-science-nagarro-software-pvt-ltd-remote-4-to-6-years-291025501244
14661,Senior Machine Learning Engineer,Alignerr,Remote,"Training, Usage, MIN, Architecture, Focus, Machine learning, Mentor, Data quality",20-25 Yrs,Remote,3.7,https://www.naukri.com/job-listings-senior-machine-learning-engineer-alignerr-remote-20-to-25-years-230226502571
14662,Data Annotator,Hurix,"Remote, Bengaluru","AI, annotation, VARCENT, communication, Data Annotation, English Communication, Data, Communication skills",0-5 Yrs,Remote,3.1,https://www.naukri.com/job-listings-data-annotator-hurix-remote-bengaluru-0-to-5-years-120526032205
14663,Machine Learning Intern,Imurgence,Remote,"Training, Intern, data science, Machine learning, Internship, Analytics, Python, Science",0-1 Yrs,Remote,3.6,https://www.naukri.com/job-listings-machine-learning-intern-imurgence-remote-0-to-1-years-020421501011
14664,ReactJS Engineer,Airo Digital Labs,Remote,"Computer science, Backend, Front end, Version control, Machine learning, Javascript, Agile, Scrum",4-9 Yrs,Remote,3.9,https://www.naukri.com/job-listings-reactjs-engineer-airo-digital-labs-remote-4-to-9-years-220525502636
14665,"Principal Engineer,SQL Database",Nagarro,Remote,"Computer science, Performance tuning, Change management, Data modeling, Database design, Postgresql, Entity framework, Information technology",11-16 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-sql-database-nagarro-software-pvt-ltd-remote-11-to-16-years-080626502164
14666,"Associate Principal Engineer, Delivery (Core banking)",Nagarro,Remote,"Computer science, Change management, Test strategy, Project management, Consulting, System integration, Test planning, Information technology",9-14 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-delivery-core-banking-nagarro-software-pvt-ltd-remote-9-to-14-years-080626500283
14667,"Associate Principal Engineer, Solution architect (Core banking)",Nagarro,Remote,"Computer science, Solution architecture, Data migration, Performance testing, Scheduling, Middleware, Information technology, Monitoring",9-14 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-solution-architect-core-banking-nagarro-software-pvt-ltd-remote-9-to-14-years-080626502191
14668,"Associate Principal Engineer, Frontend Angular2x",Nagarro,Remote,"front end, css, ux, ui development, user interface designing, bootstrap, scalability, javascript",0-3 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-frontend-angular2x-nagarro-software-pvt-ltd-remote-0-to-3-years-291025503581
14669,"Associate Principal Engineer,IBM Sterling",Nagarro,Remote,"JMS, Performance tuning, Automation, JCL, Database design, XML, JSON, Troubleshooting",9-14 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-ibm-sterling-nagarro-software-pvt-ltd-remote-9-to-14-years-090626501589
14670,Associate Principal Engineer,Nagarro,Remote,"Computer science, Solution architecture, Data migration, Performance testing, Scheduling, Middleware, Information technology, Monitoring",9-14 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-nagarro-software-pvt-ltd-remote-9-to-14-years-080626500275
14671,"Associate Principal Engineer, (Deposits modernization programs)",Nagarro,Remote,"Computer science, Change management, Test strategy, Project management, Consulting, System integration, Test planning, Information technology",9-14 Yrs,Remote,3.9,https://www.naukri.com/job-listings-associate-principal-engineer-deposits-modernization-programs-nagarro-software-pvt-ltd-remote-9-to-14-years-080626500282
14672,Helix ITSM Engineers,Airo Digital Labs,Remote,"Computer science, Process automation, Web application development, Project management, Debugging, Machine learning, ITSM, Cloud",7-12 Yrs,Remote,3.9,https://www.naukri.com/job-listings-helix-itsm-engineers-airo-digital-labs-remote-7-to-12-years-220525502634
14673,"Sr. Principal, Quality Engineering Architect",INGRAM MICRO PLATFORM TECHNOLOGY INDIA PVT LTD,Remote,"Computer science, Automation, Data management, Simulation, Coding, Javascript, Agile, Selenium",10-15 Yrs,Remote,3.7,https://www.naukri.com/job-listings-sr-principal-quality-engineering-architect-ingram-micro-i-pvt-ltd-remote-10-to-15-years-050626503936
14674,NetSec Engineer,Airo Digital Labs,Remote,"Computer science, Networking, QOS, WAN, Access management, Machine learning, LAN, Network security",4-8 Yrs,Remote,3.9,https://www.naukri.com/job-listings-netsec-engineer-airo-digital-labs-remote-4-to-8-years-220525502605
14675,Platform Software Engineer (Python and Big Data),Infraveo Technologies,Remote,"Backend, Postgresql, Machine learning, Software development life cycle, Risk management, big data, Forecasting, Monitoring",2-6 Yrs,Remote,3.6,https://www.naukri.com/job-listings-platform-software-engineer-python-and-big-data-infraveo-technologies-remote-2-to-6-years-290525504886
14676,"Software Engineer, Data Infrastructure & Acquisition",Speechify,Remote,"Computer science, Backend, Linux, GCP, Artificial Intelligence, Data collection, Data processing, microsoft",5-10 Yrs,Remote,2.3,https://www.naukri.com/job-listings-software-engineer-data-infrastructure-acquisition-speechify-remote-5-to-10-years-020226502612
14677,AI/ML Engineer,Brihat Infotech,Remote,"Health insurance, Postgresql, Machine learning, Javascript, Deployment, Research, Budgeting, Open source",2-7 Yrs,Remote,4.4,https://www.naukri.com/job-listings-ai-ml-engineer-brihat-infotech-private-limited-remote-2-to-7-years-040626503781
14678,"Principal Engineer, NodeJS",Nagarro,Remote,"IT Professional, Application design, Usage, Cloud, Agile, Javascript, jenkins, Programming",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-principal-engineer-nodejs-nagarro-software-pvt-ltd-remote-10-to-15-years-291025501572
